"id","trade_config_id","instrument_name","instrument_token","option_strike","option_type","option_token","entry_direction","entry_time","entry_price","exit_time","exit_price","profit","status","entry_broker_order_id","exit_broker_order_id","fill_status","peak_profit","peak_loss","last_monitored_price","last_monitored_at","exit_reason","target_at_entry","stop_loss_at_entry","entry_reason","strategy_id","lot_quantity_at_entry","quantity","trail_ladder_at_entry","trail_sl_at"
"1470","1122","NIFTY","HIST:NIFTY:NSE:SPOT","21900","CE","HIST:NIFTY:NFO:2024-03-21:21900:CE","SELL","2024-03-21 12:00:00","96.6000","2024-03-21 12:05:00","71.1000","25.5000","CLOSED","NULL","NULL","BACKTEST","25.5000","0.0000","71.1000","2024-03-21 12:05:00","TARGET","19.3200","28.9800","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1471","1122","NIFTY","HIST:NIFTY:NSE:SPOT","21900","CE","HIST:NIFTY:NFO:2024-03-21:21900:CE","SELL","2024-03-21 12:00:00","96.6000","2024-03-21 12:05:00","71.1000","25.5000","CLOSED","NULL","NULL","BACKTEST","25.5000","0.0000","71.1000","2024-03-21 12:05:00","TARGET","19.3200","28.9800","5min/SMA200","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1472","1122","NIFTY","HIST:NIFTY:NSE:SPOT","21800","CE","HIST:NIFTY:NFO:2024-03-21:21800:CE","SELL","2024-03-21 12:10:00","146.6500","2024-03-21 12:35:00","194.0000","-47.3500","CLOSED","NULL","NULL","BACKTEST","0.0000","-47.3500","194.0000","2024-03-21 12:35:00","STOP_LOSS","29.3300","44.0000","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1473","1122","NIFTY","HIST:NIFTY:NSE:SPOT","21800","CE","HIST:NIFTY:NFO:2024-03-21:21800:CE","SELL","2024-03-21 12:10:00","146.6500","2024-03-21 12:35:00","194.0000","-47.3500","CLOSED","NULL","NULL","BACKTEST","0.0000","-47.3500","194.0000","2024-03-21 12:35:00","STOP_LOSS","29.3300","44.0000","5min/SMA200","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1474","1122","NIFTY","HIST:NIFTY:NSE:SPOT","21900","CE","HIST:NIFTY:NFO:2024-03-21:21900:CE","SELL","2024-03-21 12:45:00","89.3500","2024-03-21 14:35:00","117.2000","-27.8500","CLOSED","NULL","NULL","BACKTEST","4.1000","-27.8500","117.2000","2024-03-21 14:35:00","STOP_LOSS","17.8700","26.8100","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1475","1122","NIFTY","HIST:NIFTY:NSE:SPOT","21900","CE","HIST:NIFTY:NFO:2024-03-21:21900:CE","SELL","2024-03-21 12:45:00","89.3500","2024-03-21 14:35:00","117.2000","-27.8500","CLOSED","NULL","NULL","BACKTEST","4.1000","-27.8500","117.2000","2024-03-21 14:35:00","STOP_LOSS","17.8700","26.8100","5min/SMA200","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1476","1128","NIFTY","HIST:NIFTY:NSE:SPOT","22300","CE","HIST:NIFTY:NFO:2024-04-04:22300:CE","SELL","2024-04-04 09:30:00","151.0500","2024-04-04 09:45:00","108.9500","42.1000","CLOSED","NULL","NULL","BACKTEST","42.1000","0.0000","108.9500","2024-04-04 09:45:00","TARGET","30.2100","45.3200","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1477","1132","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-04-10:22800:PE","SELL","2024-04-09 12:25:00","102.5500","2024-04-09 12:35:00","135.9500","-33.4000","CLOSED","NULL","NULL","BACKTEST","0.0000","-33.4000","135.9500","2024-04-09 12:35:00","STOP_LOSS","20.5100","30.7700","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1478","1133","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-04-10:22800:PE","SELL","2024-04-10 09:20:00","115.2500","2024-04-10 11:00:00","85.9500","29.3000","CLOSED","NULL","NULL","BACKTEST","29.3000","-6.7500","85.9500","2024-04-10 11:00:00","TARGET","23.0500","34.5800","5min/SMA100","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1479","1133","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-04-10:22800:PE","SELL","2024-04-10 09:20:00","115.2500","2024-04-10 11:00:00","85.9500","29.3000","CLOSED","NULL","NULL","BACKTEST","29.3000","-6.7500","85.9500","2024-04-10 11:00:00","TARGET","23.0500","34.5800","5min/SMA100","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1480","1137","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-04-18:22100:CE","SELL","2024-04-18 09:30:00","133.8000","2024-04-18 09:45:00","96.7000","37.1000","CLOSED","NULL","NULL","BACKTEST","37.1000","0.0000","96.7000","2024-04-18 09:45:00","TARGET","26.7600","40.1400","5min/SMA100","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1481","1137","NIFTY","HIST:NIFTY:NSE:SPOT","22000","CE","HIST:NIFTY:NFO:2024-04-18:22000:CE","SELL","2024-04-18 13:15:00","134.2000","2024-04-18 13:30:00","220.2500","-86.0500","CLOSED","NULL","NULL","BACKTEST","0.0000","-86.0500","220.2500","2024-04-18 13:30:00","STOP_LOSS","26.8400","40.2600","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1482","1137","NIFTY","HIST:NIFTY:NSE:SPOT","22000","CE","HIST:NIFTY:NFO:2024-04-18:22000:CE","SELL","2024-04-18 13:15:00","134.2000","2024-04-18 13:30:00","220.2500","-86.0500","CLOSED","NULL","NULL","BACKTEST","0.0000","-86.0500","220.2500","2024-04-18 13:30:00","STOP_LOSS","26.8400","40.2600","15min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1483","1137","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-04-18:22100:CE","SELL","2024-04-18 13:15:00","88.6500","2024-04-18 13:40:00","51.7500","36.9000","CLOSED","NULL","NULL","BACKTEST","36.9000","-6.2000","51.7500","2024-04-18 13:40:00","TARGET","17.7300","26.6000","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1484","1137","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-04-18:22100:CE","SELL","2024-04-18 13:15:00","88.6500","2024-04-18 13:40:00","51.7500","36.9000","CLOSED","NULL","NULL","BACKTEST","36.9000","-6.2000","51.7500","2024-04-18 13:40:00","TARGET","17.7300","26.6000","15min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1485","1140","NIFTY","HIST:NIFTY:NSE:SPOT","22400","PE","HIST:NIFTY:NFO:2024-04-25:22400:PE","SELL","2024-04-23 13:10:00","98.4000","2024-04-23 15:15:00","101.5500","-3.1500","CLOSED","NULL","NULL","BACKTEST","18.3500","-13.5500","98.6500","2024-04-23 15:10:00","SIGNAL","19.6800","29.5200","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1486","1140","NIFTY","HIST:NIFTY:NSE:SPOT","22400","PE","HIST:NIFTY:NFO:2024-04-25:22400:PE","SELL","2024-04-23 13:25:00","95.8000","2024-04-23 15:15:00","101.5500","-5.7500","CLOSED","NULL","NULL","BACKTEST","15.7500","-5.7500","98.6500","2024-04-23 15:10:00","SIGNAL","19.1600","28.7400","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1487","1141","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-24 14:45:00","110.6000","2024-04-24 15:15:00","99.1000","11.5000","CLOSED","NULL","NULL","BACKTEST","0.0000","-8.2500","112.8500","2024-04-24 15:10:00","SIGNAL","22.1200","33.1800","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1488","1141","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-24 15:15:00","99.1000","2024-04-24 15:20:00","99.1000","0.0000","CLOSED","NULL","NULL","BACKTEST","0.0000","0.0000","NULL","NULL","FORCE_CLOSE","19.8200","29.7300","5min/SMA100","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1489","1142","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-25 09:45:00","107.1500","2024-04-25 10:10:00","69.9500","37.2000","CLOSED","NULL","NULL","BACKTEST","37.2000","0.0000","69.9500","2024-04-25 10:10:00","TARGET","21.4300","32.1500","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1490","1142","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-25 11:00:00","80.8000","2024-04-25 11:20:00","111.6000","-30.8000","CLOSED","NULL","NULL","BACKTEST","0.0000","-30.8000","111.6000","2024-04-25 11:20:00","STOP_LOSS","16.1600","24.2400","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1491","1142","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-25 11:00:00","80.8000","2024-04-25 11:20:00","111.6000","-30.8000","CLOSED","NULL","NULL","BACKTEST","0.0000","-30.8000","111.6000","2024-04-25 11:20:00","STOP_LOSS","16.1600","24.2400","15min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1492","1142","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-25 12:55:00","102.9500","2024-04-25 13:00:00","74.6500","28.3000","CLOSED","NULL","NULL","BACKTEST","28.3000","0.0000","74.6500","2024-04-25 13:00:00","TARGET","20.5900","30.8900","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1493","1142","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-25 13:00:00","80.9000","2024-04-25 13:40:00","57.9000","23.0000","CLOSED","NULL","NULL","BACKTEST","23.0000","-2.1000","57.9000","2024-04-25 13:40:00","TARGET","16.1800","24.2700","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1494","1142","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-25 13:00:00","80.9000","2024-04-25 13:40:00","57.9000","23.0000","CLOSED","NULL","NULL","BACKTEST","23.0000","-2.1000","57.9000","2024-04-25 13:40:00","TARGET","16.1800","24.2700","15min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1495","1145","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-05-02:22800:PE","SELL","2024-04-30 13:25:00","100.8500","2024-04-30 14:15:00","79.8000","21.0500","CLOSED","NULL","NULL","BACKTEST","21.0500","-3.1500","79.8000","2024-04-30 14:15:00","TARGET","20.1700","30.2600","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1496","1145","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-05-02:22800:PE","SELL","2024-04-30 13:25:00","100.8500","2024-04-30 14:15:00","79.8000","21.0500","CLOSED","NULL","NULL","BACKTEST","21.0500","-3.1500","79.8000","2024-04-30 14:15:00","TARGET","20.1700","30.2600","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1497","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-05-09:22100:CE","SELL","2024-05-08 09:15:00","181.7500","2024-05-08 11:15:00","222.8500","-41.1000","CLOSED","NULL","NULL","BACKTEST","27.2000","-49.2500","222.8500","2024-05-08 11:15:00","TRAIL_SL","36.3500","54.5300","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1498","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-05-09:22100:CE","SELL","2024-05-08 09:15:00","181.7500","2024-05-08 11:15:00","222.8500","-41.1000","CLOSED","NULL","NULL","BACKTEST","27.2000","-49.2500","222.8500","2024-05-08 11:15:00","TRAIL_SL","36.3500","54.5300","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1499","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22300","CE","HIST:NIFTY:NFO:2024-05-09:22300:CE","SELL","2024-05-08 11:20:00","86.0000","2024-05-08 12:05:00","125.0000","-39.0000","CLOSED","NULL","NULL","BACKTEST","12.9000","-39.0000","125.0000","2024-05-08 12:05:00","STOP_LOSS","17.2000","25.8000","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1500","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22200","CE","HIST:NIFTY:NFO:2024-05-09:22200:CE","SELL","2024-05-08 11:25:00","135.4500","2024-05-08 11:45:00","177.6000","-42.1500","CLOSED","NULL","NULL","BACKTEST","7.7500","-42.1500","177.6000","2024-05-08 11:45:00","STOP_LOSS","27.0900","40.6400","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1501","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22300","CE","HIST:NIFTY:NFO:2024-05-09:22300:CE","SELL","2024-05-08 12:15:00","128.5000","2024-05-08 13:45:00","86.0000","42.5000","CLOSED","NULL","NULL","BACKTEST","42.5000","-21.1000","86.0000","2024-05-08 13:45:00","TARGET","25.7000","38.5500","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1502","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22300","CE","HIST:NIFTY:NFO:2024-05-09:22300:CE","SELL","2024-05-08 12:30:00","119.1500","2024-05-08 13:45:00","86.0000","33.1500","CLOSED","NULL","NULL","BACKTEST","33.1500","-30.4500","86.0000","2024-05-08 13:45:00","TARGET","23.8300","35.7500","15min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1503","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22200","CE","HIST:NIFTY:NFO:2024-05-09:22200:CE","SELL","2024-05-08 13:30:00","172.0000","2024-05-08 14:10:00","136.0000","36.0000","CLOSED","NULL","NULL","BACKTEST","36.0000","0.0000","136.0000","2024-05-08 14:10:00","TARGET","34.4000","51.6000","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1504","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22200","CE","HIST:NIFTY:NFO:2024-05-09:22200:CE","SELL","2024-05-08 13:30:00","172.0000","2024-05-08 14:10:00","136.0000","36.0000","CLOSED","NULL","NULL","BACKTEST","36.0000","0.0000","136.0000","2024-05-08 14:10:00","TARGET","34.4000","51.6000","15min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1505","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-05-09:22100:CE","SELL","2024-05-08 14:45:00","224.5000","2024-05-08 15:15:00","214.6000","9.9000","CLOSED","NULL","NULL","BACKTEST","10.1500","-1.1000","217.5000","2024-05-08 15:10:00","SIGNAL","44.9000","60.0000","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1506","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22200","PE","HIST:NIFTY:NFO:2024-05-16:22200:PE","SELL","2024-05-15 10:15:00","103.5000","2024-05-15 11:00:00","66.5000","37.0000","CLOSED","NULL","NULL","BACKTEST","37.0000","-23.3000","66.5000","2024-05-15 11:00:00","TARGET","20.7000","31.0500","5min/SMA100","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1507","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22300","PE","HIST:NIFTY:NFO:2024-05-16:22300:PE","SELL","2024-05-15 11:00:00","116.7000","2024-05-15 11:25:00","173.3000","-56.6000","CLOSED","NULL","NULL","BACKTEST","0.0000","-56.6000","173.3000","2024-05-15 11:25:00","STOP_LOSS","23.3400","35.0100","5min/SMA100","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1508","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22300","PE","HIST:NIFTY:NFO:2024-05-16:22300:PE","SELL","2024-05-15 10:45:00","158.9500","2024-05-15 11:05:00","125.6000","33.3500","CLOSED","NULL","NULL","BACKTEST","33.3500","0.0000","125.6000","2024-05-15 11:05:00","TARGET","31.7900","47.6900","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1509","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22200","PE","HIST:NIFTY:NFO:2024-05-16:22200:PE","SELL","2024-05-15 11:45:00","94.4000","2024-05-15 11:55:00","70.4500","23.9500","CLOSED","NULL","NULL","BACKTEST","23.9500","-4.1500","70.4500","2024-05-15 11:55:00","TARGET","18.8800","28.3200","5min/SMA100","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1510","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22300","PE","HIST:NIFTY:NFO:2024-05-16:22300:PE","SELL","2024-05-15 11:55:00","125.5000","2024-05-15 13:35:00","168.5000","-43.0000","CLOSED","NULL","NULL","BACKTEST","0.0000","-43.0000","168.5000","2024-05-15 13:35:00","STOP_LOSS","25.1000","37.6500","5min/SMA100","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1511","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22200","PE","HIST:NIFTY:NFO:2024-05-16:22200:PE","SELL","2024-05-15 12:25:00","84.7500","2024-05-15 14:45:00","64.1000","20.6500","CLOSED","NULL","NULL","BACKTEST","20.6500","-16.5500","64.1000","2024-05-15 14:45:00","TARGET","16.9500","25.4300","5min/SMA100","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1512","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22300","PE","HIST:NIFTY:NFO:2024-05-16:22300:PE","SELL","2024-05-15 14:10:00","134.4000","2024-05-15 15:15:00","130.8500","3.5500","CLOSED","NULL","NULL","BACKTEST","21.4500","-17.2000","125.3000","2024-05-15 15:10:00","SIGNAL","26.8800","40.3200","5min/SMA100","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1513","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22300","PE","HIST:NIFTY:NFO:2024-05-16:22300:PE","SELL","2024-05-15 15:05:00","128.5500","2024-05-15 15:15:00","130.8500","-2.3000","CLOSED","NULL","NULL","BACKTEST","3.2500","0.0000","125.3000","2024-05-15 15:10:00","SIGNAL","25.7100","38.5700","5min/SMA100","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1514","1154","NIFTY","HIST:NIFTY:NSE:SPOT","22200","PE","HIST:NIFTY:NFO:2024-05-16:22200:PE","SELL","2024-05-16 10:50:00","94.9500","2024-05-16 11:15:00","130.0000","-35.0500","CLOSED","NULL","NULL","BACKTEST","15.0500","-35.0500","130.0000","2024-05-16 11:15:00","STOP_LOSS","18.9900","28.4900","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1515","1154","NIFTY","HIST:NIFTY:NSE:SPOT","22200","PE","HIST:NIFTY:NFO:2024-05-16:22200:PE","SELL","2024-05-16 11:35:00","94.5000","2024-05-16 12:05:00","49.4500","45.0500","CLOSED","NULL","NULL","BACKTEST","45.0500","-1.6500","49.4500","2024-05-16 12:05:00","TARGET","18.9000","28.3500","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1516","1154","NIFTY","HIST:NIFTY:NSE:SPOT","22300","PE","HIST:NIFTY:NFO:2024-05-16:22300:PE","SELL","2024-05-16 12:05:00","103.6000","2024-05-16 12:10:00","60.4500","43.1500","CLOSED","NULL","NULL","BACKTEST","43.1500","0.0000","60.4500","2024-05-16 12:10:00","TARGET","20.7200","31.0800","5min/SMA200","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1517","1157","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-05-23:22500:PE","SELL","2024-05-21 09:35:00","123.0000","2024-05-21 11:40:00","93.7500","29.2500","CLOSED","NULL","NULL","BACKTEST","29.2500","-13.2500","93.7500","2024-05-21 11:40:00","TARGET","24.6000","36.9000","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1518","1157","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-05-23:22500:PE","SELL","2024-05-21 09:35:00","123.0000","2024-05-21 11:40:00","93.7500","29.2500","CLOSED","NULL","NULL","BACKTEST","29.2500","-13.2500","93.7500","2024-05-21 11:40:00","TARGET","24.6000","36.9000","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1519","1158","NIFTY","HIST:NIFTY:NSE:SPOT","22600","PE","HIST:NIFTY:NFO:2024-05-23:22600:PE","SELL","2024-05-22 09:20:00","116.7500","2024-05-22 09:40:00","154.7000","-37.9500","CLOSED","NULL","NULL","BACKTEST","6.4000","-37.9500","154.7000","2024-05-22 09:40:00","STOP_LOSS","23.3500","35.0300","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1520","1163","NIFTY","HIST:NIFTY:NSE:SPOT","22600","CE","HIST:NIFTY:NFO:2024-05-30:22600:CE","SELL","2024-05-29 12:50:00","226.8500","2024-05-29 15:15:00","177.1000","49.7500","CLOSED","NULL","NULL","BACKTEST","44.9500","-20.9500","181.9000","2024-05-29 15:10:00","SIGNAL","45.3700","60.0000","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1521","1163","NIFTY","HIST:NIFTY:NSE:SPOT","22600","CE","HIST:NIFTY:NFO:2024-05-30:22600:CE","SELL","2024-05-29 14:05:00","196.2500","2024-05-29 15:15:00","177.1000","19.1500","CLOSED","NULL","NULL","BACKTEST","14.3500","-18.8500","181.9000","2024-05-29 15:10:00","SIGNAL","39.2500","58.8800","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1522","1165","NIFTY","HIST:NIFTY:NSE:SPOT","22500","CE","HIST:NIFTY:NFO:2024-05-30:22500:CE","SELL","2024-05-30 13:05:00","98.6500","2024-05-30 13:15:00","73.7500","24.9000","CLOSED","NULL","NULL","BACKTEST","24.9000","0.0000","73.7500","2024-05-30 13:15:00","TARGET","19.7300","29.6000","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1523","1165","NIFTY","HIST:NIFTY:NSE:SPOT","22400","CE","HIST:NIFTY:NFO:2024-05-30:22400:CE","SELL","2024-05-30 13:50:00","161.3000","2024-05-30 14:25:00","116.6500","44.6500","CLOSED","NULL","NULL","BACKTEST","44.6500","0.0000","116.6500","2024-05-30 14:25:00","TARGET","32.2600","48.3900","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1524","1165","NIFTY","HIST:NIFTY:NSE:SPOT","22400","CE","HIST:NIFTY:NFO:2024-05-30:22400:CE","SELL","2024-05-30 13:50:00","161.3000","2024-05-30 14:25:00","116.6500","44.6500","CLOSED","NULL","NULL","BACKTEST","44.6500","0.0000","116.6500","2024-05-30 14:25:00","TARGET","32.2600","48.3900","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
"1525","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22800","CE","HIST:NIFTY:NFO:2024-06-06:22800:CE","SELL","2024-06-06 09:15:00","81.4000","2024-06-06 10:20:00","107.5000","-26.1000","CLOSED","NULL","NULL","BACKTEST","16.1500","-26.1000","107.5000","2024-06-06 10:20:00","STOP_LOSS","16.2800","24.4200","15min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1526","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22800","CE","HIST:NIFTY:NFO:2024-06-06:22800:CE","SELL","2024-06-06 09:15:00","81.4000","2024-06-06 10:20:00","107.5000","-26.1000","CLOSED","NULL","NULL","BACKTEST","16.1500","-26.1000","107.5000","2024-06-06 10:20:00","STOP_LOSS","16.2800","24.4200","15min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1527","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22600","CE","HIST:NIFTY:NFO:2024-06-06:22600:CE","SELL","2024-06-06 10:30:00","244.7000","2024-06-06 11:45:00","139.8500","104.8500","CLOSED","NULL","NULL","BACKTEST","104.8500","-56.7500","139.8500","2024-06-06 11:45:00","TARGET","48.9400","60.0000","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","75.0000"
"1528","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22500","CE","HIST:NIFTY:NFO:2024-06-06:22500:CE","SELL","2024-06-06 11:45:00","209.4000","2024-06-06 11:50:00","280.3500","-70.9500","CLOSED","NULL","NULL","BACKTEST","0.0000","-70.9500","280.3500","2024-06-06 11:50:00","STOP_LOSS","41.8800","60.0000","5min/SMA200","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1529","1170","NIFTY","HIST:NIFTY:NSE:SPOT","22900","PE","HIST:NIFTY:NFO:2024-06-06:22900:PE","SELL","2024-06-06 11:50:00","174.7000","2024-06-06 13:00:00","245.4500","-70.7500","CLOSED","NULL","NULL","BACKTEST","15.2000","-70.7500","245.4500","2024-06-06 13:00:00","STOP_LOSS","34.9400","52.4100","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","NULL"
"1530","1170","NIFTY","HIST:NIFTY:NSE:SPOT","22900","PE","HIST:NIFTY:NFO:2024-06-06:22900:PE","SELL","2024-06-06 11:50:00","174.7000","2024-06-06 13:00:00","245.4500","-70.7500","CLOSED","NULL","NULL","BACKTEST","15.2000","-70.7500","245.4500","2024-06-06 13:00:00","STOP_LOSS","34.9400","52.4100","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","NULL"
"1531","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22500","CE","HIST:NIFTY:NFO:2024-06-06:22500:CE","SELL","2024-06-06 12:00:00","242.3000","2024-06-06 13:00:00","188.7000","53.6000","CLOSED","NULL","NULL","BACKTEST","53.6000","-36.6000","188.7000","2024-06-06 13:00:00","TARGET","48.4600","60.0000","5min/SMA200","1","0","75","25:2,50:25,75:50,100:75","25.0000"
"1532","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22500","CE","HIST:NIFTY:NFO:2024-06-06:22500:CE","SELL","2024-06-06 12:00:00","242.3000","2024-06-06 13:00:00","188.7000","53.6000","CLOSED","NULL","NULL","BACKTEST","53.6000","-36.6000","188.7000","2024-06-06 13:00:00","TARGET","48.4600","60.0000","5min/SMA200","2","0","75","25:2,50:25,75:50,100:75","25.0000"
"1533","1170","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-06-06:22800:PE","SELL","2024-06-06 13:25:00","93.6500","2024-06-06 13:35:00","60.6500","33.0000","CLOSED","NULL","NULL","BACKTEST","33.0000","-5.9000","60.6500","2024-06-06 13:35:00","TARGET","18.7300","28.1000","5min/SMA50","1","0","75","25:2,50:25,75:50,100:75","2.0000"
"1534","1170","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-06-06:22800:PE","SELL","2024-06-06 13:25:00","93.6500","2024-06-06 13:35:00","60.6500","33.0000","CLOSED","NULL","NULL","BACKTEST","33.0000","-5.9000","60.6500","2024-06-06 13:35:00","TARGET","18.7300","28.1000","5min/SMA50","2","0","75","25:2,50:25,75:50,100:75","2.0000"
