"id","trade_config_id","instrument_name","instrument_token","option_strike","option_type","option_token","entry_direction","entry_time","entry_price","exit_time","exit_price","profit","status","entry_broker_order_id","exit_broker_order_id","fill_status","peak_profit","peak_loss","last_monitored_price","last_monitored_at","exit_reason","target_at_entry","stop_loss_at_entry","entry_reason","strategy_id","lot_quantity_at_entry","quantity","trail_ladder_at_entry","trail_sl_at"
"1326","1137","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-04-18:22100:CE","SELL","2024-04-18 13:15:00","88.6500","2024-04-18 14:30:00","31.5000","57.1500","CLOSED","NULL","NULL","BACKTEST","57.1500","-6.2000","31.5000","2024-04-18 14:30:00","TARGET","49.1900","73.7800","15min/SMA50","2","0","75","NULL","NULL"
"1327","1140","NIFTY","HIST:NIFTY:NSE:SPOT","22400","PE","HIST:NIFTY:NFO:2024-04-25:22400:PE","SELL","2024-04-23 13:10:00","98.4000","2024-04-23 15:15:00","101.5500","-3.1500","CLOSED","NULL","NULL","BACKTEST","18.3500","-13.5500","98.6500","2024-04-23 15:10:00","SIGNAL","62.9500","94.4200","5min/SMA50","1","0","75","NULL","NULL"
"1328","1140","NIFTY","HIST:NIFTY:NSE:SPOT","22400","PE","HIST:NIFTY:NFO:2024-04-25:22400:PE","SELL","2024-04-23 13:25:00","95.8000","2024-04-23 15:15:00","101.5500","-5.7500","CLOSED","NULL","NULL","BACKTEST","15.7500","-5.7500","98.6500","2024-04-23 15:10:00","SIGNAL","62.9500","94.4200","5min/SMA50","2","0","75","NULL","NULL"
"1329","1141","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-24 14:45:00","110.6000","2024-04-24 15:15:00","99.1000","11.5000","CLOSED","NULL","NULL","BACKTEST","0.0000","-8.2500","112.8500","2024-04-24 15:10:00","SIGNAL","51.4900","77.2300","15min/SMA50","1","0","75","NULL","NULL"
"1330","1141","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-24 15:15:00","99.1000","2024-04-24 15:20:00","99.1000","0.0000","CLOSED","NULL","NULL","BACKTEST","0.0000","0.0000","NULL","NULL","FORCE_CLOSE","51.4900","77.2300","5min/SMA100","1","0","75","NULL","NULL"
"1331","1142","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-25 09:45:00","107.1500","2024-04-25 10:15:00","62.4500","44.7000","CLOSED","NULL","NULL","BACKTEST","44.7000","0.0000","62.4500","2024-04-25 10:15:00","TARGET","41.6800","62.5200","15min/SMA50","1","0","75","NULL","NULL"
"1332","1142","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-25 11:00:00","80.8000","2024-04-25 14:00:00","25.2500","55.5500","CLOSED","NULL","NULL","BACKTEST","55.5500","-39.3000","25.2500","2024-04-25 14:00:00","TARGET","41.6800","62.5200","15min/SMA50","1","0","75","NULL","NULL"
"1333","1142","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-04-25:22500:PE","SELL","2024-04-25 11:00:00","80.8000","2024-04-25 14:00:00","25.2500","55.5500","CLOSED","NULL","NULL","BACKTEST","55.5500","-39.3000","25.2500","2024-04-25 14:00:00","TARGET","41.6800","62.5200","15min/SMA50","2","0","75","NULL","NULL"
"1334","1145","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-05-02:22800:PE","SELL","2024-04-30 13:25:00","100.8500","2024-04-30 15:00:00","171.5000","-70.6500","CLOSED","NULL","NULL","BACKTEST","21.0500","-70.6500","171.5000","2024-04-30 15:00:00","STOP_LOSS","29.2800","43.9200","5min/SMA50","1","0","75","NULL","NULL"
"1335","1145","NIFTY","HIST:NIFTY:NSE:SPOT","22800","PE","HIST:NIFTY:NFO:2024-05-02:22800:PE","SELL","2024-04-30 13:25:00","100.8500","2024-04-30 15:00:00","171.5000","-70.6500","CLOSED","NULL","NULL","BACKTEST","21.0500","-70.6500","171.5000","2024-04-30 15:00:00","STOP_LOSS","29.2800","43.9200","5min/SMA50","2","0","75","NULL","NULL"
"1336","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-05-09:22100:CE","SELL","2024-05-08 09:15:00","181.7500","2024-05-08 12:05:00","278.7500","-97.0000","CLOSED","NULL","NULL","BACKTEST","27.2000","-97.0000","278.7500","2024-05-08 12:05:00","STOP_LOSS","63.8500","95.7700","5min/SMA50","1","0","75","NULL","NULL"
"1337","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-05-09:22100:CE","SELL","2024-05-08 09:15:00","181.7500","2024-05-08 12:05:00","278.7500","-97.0000","CLOSED","NULL","NULL","BACKTEST","27.2000","-97.0000","278.7500","2024-05-08 12:05:00","STOP_LOSS","63.8500","95.7700","5min/SMA50","2","0","75","NULL","NULL"
"1338","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22300","CE","HIST:NIFTY:NFO:2024-05-09:22300:CE","SELL","2024-05-08 12:15:00","128.5000","2024-05-08 14:35:00","64.5000","64.0000","CLOSED","NULL","NULL","BACKTEST","64.0000","-21.1000","64.5000","2024-05-08 14:35:00","TARGET","63.8500","95.7700","15min/SMA50","1","0","75","NULL","NULL"
"1339","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22300","CE","HIST:NIFTY:NFO:2024-05-09:22300:CE","SELL","2024-05-08 12:30:00","119.1500","2024-05-08 15:15:00","71.8500","47.3000","CLOSED","NULL","NULL","BACKTEST","54.6500","-30.4500","73.4000","2024-05-08 15:10:00","SIGNAL","63.8500","95.7700","15min/SMA50","2","0","75","NULL","NULL"
"1340","1149","NIFTY","HIST:NIFTY:NSE:SPOT","22100","CE","HIST:NIFTY:NFO:2024-05-09:22100:CE","SELL","2024-05-08 14:45:00","224.5000","2024-05-08 15:15:00","214.6000","9.9000","CLOSED","NULL","NULL","BACKTEST","10.1500","-1.1000","217.5000","2024-05-08 15:10:00","SIGNAL","63.8500","95.7700","15min/SMA50","1","0","75","NULL","NULL"
"1341","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22200","PE","HIST:NIFTY:NFO:2024-05-16:22200:PE","SELL","2024-05-15 10:15:00","103.5000","2024-05-15 15:15:00","69.4000","34.1000","CLOSED","NULL","NULL","BACKTEST","45.5500","-23.3000","65.1500","2024-05-15 15:10:00","SIGNAL","49.8100","74.7100","5min/SMA100","1","0","75","NULL","NULL"
"1342","1153","NIFTY","HIST:NIFTY:NSE:SPOT","22300","PE","HIST:NIFTY:NFO:2024-05-16:22300:PE","SELL","2024-05-15 11:00:00","116.7000","2024-05-15 15:15:00","130.8500","-14.1500","CLOSED","NULL","NULL","BACKTEST","3.7500","-60.4500","125.3000","2024-05-15 15:10:00","SIGNAL","49.8100","74.7100","5min/SMA100","2","0","75","NULL","NULL"
"1343","1154","NIFTY","HIST:NIFTY:NSE:SPOT","22200","PE","HIST:NIFTY:NFO:2024-05-16:22200:PE","SELL","2024-05-16 10:50:00","94.9500","2024-05-16 12:05:00","49.4500","45.5000","CLOSED","NULL","NULL","BACKTEST","45.5000","-35.0500","49.4500","2024-05-16 12:05:00","TARGET","43.4100","65.1200","5min/SMA200","1","0","75","NULL","NULL"
"1344","1154","NIFTY","HIST:NIFTY:NSE:SPOT","22300","PE","HIST:NIFTY:NFO:2024-05-16:22300:PE","SELL","2024-05-16 12:05:00","103.6000","2024-05-16 12:55:00","191.2500","-87.6500","CLOSED","NULL","NULL","BACKTEST","43.1500","-87.6500","191.2500","2024-05-16 12:55:00","STOP_LOSS","43.4100","65.1200","5min/SMA200","2","0","75","NULL","NULL"
"1345","1157","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-05-23:22500:PE","SELL","2024-05-21 09:35:00","123.0000","2024-05-21 11:25:00","101.3500","21.6500","CLOSED","NULL","NULL","BACKTEST","21.6500","-13.2500","101.3500","2024-05-21 11:25:00","TARGET","20.6600","30.9800","5min/SMA50","1","0","75","NULL","NULL"
"1346","1157","NIFTY","HIST:NIFTY:NSE:SPOT","22500","PE","HIST:NIFTY:NFO:2024-05-23:22500:PE","SELL","2024-05-21 09:35:00","123.0000","2024-05-21 11:25:00","101.3500","21.6500","CLOSED","NULL","NULL","BACKTEST","21.6500","-13.2500","101.3500","2024-05-21 11:25:00","TARGET","20.6600","30.9800","5min/SMA50","2","0","75","NULL","NULL"
"1347","1158","NIFTY","HIST:NIFTY:NSE:SPOT","22600","PE","HIST:NIFTY:NFO:2024-05-23:22600:PE","SELL","2024-05-22 09:20:00","116.7500","2024-05-22 09:40:00","154.7000","-37.9500","CLOSED","NULL","NULL","BACKTEST","6.4000","-37.9500","154.7000","2024-05-22 09:40:00","STOP_LOSS","21.5200","32.2700","5min/SMA50","1","0","75","NULL","NULL"
"1348","1163","NIFTY","HIST:NIFTY:NSE:SPOT","22600","CE","HIST:NIFTY:NFO:2024-05-30:22600:CE","SELL","2024-05-29 12:50:00","226.8500","2024-05-29 14:40:00","182.0000","44.8500","CLOSED","NULL","NULL","BACKTEST","44.8500","-20.9500","182.0000","2024-05-29 14:40:00","TARGET","35.2600","52.8900","5min/SMA50","1","0","75","NULL","NULL"
"1349","1163","NIFTY","HIST:NIFTY:NSE:SPOT","22600","CE","HIST:NIFTY:NFO:2024-05-30:22600:CE","SELL","2024-05-29 14:05:00","196.2500","2024-05-29 15:15:00","177.1000","19.1500","CLOSED","NULL","NULL","BACKTEST","14.3500","-18.8500","181.9000","2024-05-29 15:10:00","SIGNAL","35.2600","52.8900","5min/SMA50","2","0","75","NULL","NULL"
"1350","1165","NIFTY","HIST:NIFTY:NSE:SPOT","22500","CE","HIST:NIFTY:NFO:2024-05-30:22500:CE","SELL","2024-05-30 13:05:00","98.6500","2024-05-30 14:10:00","50.8500","47.8000","CLOSED","NULL","NULL","BACKTEST","47.8000","0.0000","50.8500","2024-05-30 14:10:00","TARGET","41.7400","62.6100","5min/SMA50","1","0","75","NULL","NULL"
"1351","1165","NIFTY","HIST:NIFTY:NSE:SPOT","22400","CE","HIST:NIFTY:NFO:2024-05-30:22400:CE","SELL","2024-05-30 13:50:00","161.3000","2024-05-30 14:25:00","116.6500","44.6500","CLOSED","NULL","NULL","BACKTEST","44.6500","0.0000","116.6500","2024-05-30 14:25:00","TARGET","41.7400","62.6100","5min/SMA50","2","0","75","NULL","NULL"
"1352","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22800","CE","HIST:NIFTY:NFO:2024-06-06:22800:CE","SELL","2024-06-06 09:15:00","81.4000","2024-06-06 15:15:00","19.2000","62.2000","CLOSED","NULL","NULL","BACKTEST","78.4000","-49.9000","17.6500","2024-06-06 15:10:00","SIGNAL","79.9500","129.5200","15min/SMA50","1","0","75","NULL","NULL"
"1353","1169","NIFTY","HIST:NIFTY:NSE:SPOT","22800","CE","HIST:NIFTY:NFO:2024-06-06:22800:CE","SELL","2024-06-06 09:15:00","81.4000","2024-06-06 15:15:00","19.2000","62.2000","CLOSED","NULL","NULL","BACKTEST","78.4000","-49.9000","17.6500","2024-06-06 15:10:00","SIGNAL","79.9500","129.5200","15min/SMA50","2","0","75","NULL","NULL"
"1354","1170","NIFTY","HIST:NIFTY:NSE:SPOT","22900","PE","HIST:NIFTY:NFO:2024-06-06:22900:PE","SELL","2024-06-06 11:50:00","174.7000","2024-06-06 15:00:00","84.3000","90.4000","CLOSED","NULL","NULL","BACKTEST","90.4000","-105.3000","84.3000","2024-06-06 15:00:00","TARGET","79.9500","270.5200","5min/SMA50","1","0","75","NULL","NULL"
"1355","1170","NIFTY","HIST:NIFTY:NSE:SPOT","22900","PE","HIST:NIFTY:NFO:2024-06-06:22900:PE","SELL","2024-06-06 11:50:00","174.7000","2024-06-06 15:00:00","84.3000","90.4000","CLOSED","NULL","NULL","BACKTEST","90.4000","-105.3000","84.3000","2024-06-06 15:00:00","TARGET","79.9500","270.5200","5min/SMA50","2","0","75","NULL","NULL"
"1356","1174","NIFTY","HIST:NIFTY:NSE:SPOT","23400","PE","HIST:NIFTY:NFO:2024-06-13:23400:PE","SELL","2024-06-12 09:15:00","139.1500","2024-06-12 10:40:00","70.4500","68.7000","CLOSED","NULL","NULL","BACKTEST","68.7000","0.0000","70.4500","2024-06-12 10:40:00","TARGET","58.5500","87.8300","5min/SMA50","1","0","75","NULL","NULL"
"1357","1174","NIFTY","HIST:NIFTY:NSE:SPOT","23400","PE","HIST:NIFTY:NFO:2024-06-13:23400:PE","SELL","2024-06-12 09:15:00","139.1500","2024-06-12 10:40:00","70.4500","68.7000","CLOSED","NULL","NULL","BACKTEST","68.7000","0.0000","70.4500","2024-06-12 10:40:00","TARGET","58.5500","87.8300","5min/SMA50","2","0","75","NULL","NULL"
"1358","1174","NIFTY","HIST:NIFTY:NSE:SPOT","23500","PE","HIST:NIFTY:NFO:2024-06-13:23500:PE","SELL","2024-06-12 12:55:00","146.4500","2024-06-12 15:15:00","199.7000","-53.2500","CLOSED","NULL","NULL","BACKTEST","9.2000","-59.4500","202.2000","2024-06-12 15:10:00","SIGNAL","58.5500","87.8300","5min/SMA50","1","0","75","NULL","NULL"
"1359","1175","NIFTY","HIST:NIFTY:NSE:SPOT","23300","CE","HIST:NIFTY:NFO:2024-06-13:23300:CE","SELL","2024-06-13 09:30:00","103.7500","2024-06-13 15:20:00","96.9000","6.8500","CLOSED","NULL","NULL","BACKTEST","26.2500","-7.3500","96.9000","2024-06-13 15:00:00","FORCE_CLOSE","39.8300","59.7400","15min/SMA50","1","0","75","NULL","NULL"
"1360","1175","NIFTY","HIST:NIFTY:NSE:SPOT","23300","CE","HIST:NIFTY:NFO:2024-06-13:23300:CE","SELL","2024-06-13 09:30:00","103.7500","2024-06-13 15:20:00","96.9000","6.8500","CLOSED","NULL","NULL","BACKTEST","26.2500","-7.3500","96.9000","2024-06-13 15:00:00","FORCE_CLOSE","39.8300","59.7400","15min/SMA50","2","0","75","NULL","NULL"
"1361","1176","NIFTY","HIST:NIFTY:NSE:SPOT","23600","PE","HIST:NIFTY:NFO:2024-06-13:23600:PE","SELL","2024-06-13 09:55:00","216.4500","2024-06-13 15:15:00","201.3000","15.1500","CLOSED","NULL","NULL","BACKTEST","23.6500","-27.3500","203.1000","2024-06-13 15:10:00","SIGNAL","49.7400","74.6000","5min/SMA100","1","0","75","NULL","NULL"
"1362","1176","NIFTY","HIST:NIFTY:NSE:SPOT","23600","PE","HIST:NIFTY:NFO:2024-06-13:23600:PE","SELL","2024-06-13 09:55:00","216.4500","2024-06-13 15:15:00","201.3000","15.1500","CLOSED","NULL","NULL","BACKTEST","23.6500","-27.3500","203.1000","2024-06-13 15:10:00","SIGNAL","49.7400","74.6000","5min/SMA100","2","0","75","NULL","NULL"
